[SCAN]              	inexplicable_kylie (SCAN:4a4c459e6cdaea51e1d69f67632eba4270984ddd)	TARGET	(in-scope, target)
[DNS_NAME]          	entry-apfc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abkc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	recruit.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abcc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	apc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	o365-asojuku-ac-jp.mail.protection.outlook.com	MX	(a-record, affiliate, distance-1, subdomain)
[DNS_NAME]          	aadc-d.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	www.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	st-asojuku-ac-jp.mail.protection.outlook.com	MX	(a-record, affiliate, distance-1, subdomain)
[DNS_NAME]          	lmsdk.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amtc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-acet.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	asovpn.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anct.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	mail.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entryform.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	vod.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apfc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	hs.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[ASN]               	{"asn": "7679", "country": "", "description": "", "name": "", "subnet": "202.226.224.0/19"}	asn	(distance-1)
[DNS_NAME]          	entry-amfc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	gate.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	dneo.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-arc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anct.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abkc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[ASN]               	{"asn": "7679", "country": "", "description": "", "name": "", "subnet": "211.9.64.0/18"}	asn	(distance-1)
[DNS_NAME]          	st.asojuku.ac.jp	rapiddns	(in-scope, mx-record, subdomain, txt-record)
[DNS_NAME]          	international.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	aadc-d.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	apc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	recruit.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-acet.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	abcc-gw.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-aftc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-aadc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apkc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abcc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	asovpn.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	lmsdk.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amtc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	dneo.asojuku.ac.jp	crt	(a-record, in-scope, subdomain)
[DNS_NAME]          	www.asojuku.ac.jp	crt	(a-record, in-scope, subdomain)
[DNS_NAME]          	lmsdk.asojuku.ac.jp	crt	(a-record, in-scope, subdomain)
[DNS_NAME]          	tracking.asojuku.ac.jp	crt	(a-record, cloud-amazon, cname-record, in-scope, subdomain)
[ASN]               	{"asn": "16509", "country": "US", "description": "Amazon.com, Inc.", "name": "AMAZON-02", "subnet": "18.198.0.0/15"}	asn	(distance-1)
[DNS_NAME]    [TECHNOLOGY]        	{"host": "abcc-gw.asojuku.ac.jp", "technology": "cpe:/a:getbootstrap:bootstrap:4"}	internetdb	(in-scope)
[TECHNOLOGY]        	{"host": "abcc-gw.asojuku.ac.jp", "technology": "cpe:/a:openssl:openssl:1.0.2k"}	internetdb	(in-scope)
[TECHNOLOGY]        	{"host": "abcc-gw.asojuku.ac.jp", "technology": "cpe:/a:jquery:jquery:1.11.1"}	internetdb	(in-scope)
[TECHNOLOGY]        	{"host": "abcc-gw.asojuku.ac.jp", "technology": "cpe:/a:apache:http_server:2.4.6"}	internetdb	(in-scope)
[DNS_NAME]          	aadc-d.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	hs.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amfc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apfc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anct.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-acet.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	asovpn.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amtc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	mail.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abkc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	apc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	recruit.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	gate.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	vod.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entryform.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	st.asojuku.ac.jp	crt->speculate	(in-scope, mx-record, subdomain, txt-record)
[ASN]               	{"asn": "7679", "country": "", "description": "", "name": "", "subnet": "202.226.224.0/19"}	asn	(distance-1)
[DNS_NAME]          	lmsdk.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abcc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	www.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[ASN]               	{"asn": "16509", "country": "US", "description": "Amazon.com, Inc.", "name": "AMAZON-02", "subnet": "18.198.0.0/15"}	asn	(distance-1)
[ASN]               	{"asn": "7679", "country": "", "description": "", "name": "", "subnet": "211.9.64.0/18"}	asn	(distance-1)
[ASN]               	{"asn": "7679", "country": "", "description": "", "name": "", "subnet": "210.252.0.0/18"}	asn	(distance-1)
[DNS_NAME]          	tracking.asojuku.ac.jp	wayback	(a-record, cloud-amazon, cname-record, in-scope, subdomain)
[DNS_NAME]          	entry-aadc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amtc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anct.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-acet.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entryform.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abcc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	hs.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	aadc-d.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-arc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	recruit.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apfc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amfc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apkc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abkc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	www.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	anct.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	apc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	international.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-aftc.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[DNS_NAME]          	connect.asojuku.ac.jp	wayback	(a-record, in-scope, subdomain)
[TECHNOLOGY]        	{"host": "anct.asojuku.ac.jp", "technology": "cpe:/a:getbootstrap:bootstrap"}	internetdb	(in-scope)
[TECHNOLOGY]        	{"host": "anct.asojuku.ac.jp", "technology": "cpe:/a:apache:http_server"}	internetdb	(in-scope)
[SCAN]              	vile_brian (SCAN:8aa2c92715540926b665793d5b5ba60a2018b7da)	TARGET	(in-scope)
)	TARGET	(in-scope)
