[SCAN]              	agoraphobic_travis (SCAN:0699235f1a57f368b5f4938646ab844c0e23f7a3)	TARGET	(in-scope, target)
[AZURE_TENANT]      	{"domains": ["asojuku.ac.jp", "asojuku.mail.onmicrosoft.com", "asojuku.onmicrosoft.com", "n200128793.direct-calling-teams001.jp", "n217000718.direct-calling-teams001.jp", "o365.asojuku.ac.jp", "st.asojuku.ac.jp"], "tenant-id": "338dcd15-0d69-4ed3-9988-27d8925e46d4", "tenant-names": ["asojuku"]}	azure_tenant	(in-scope)
[DNS_NAME]          	n217000718.direct-calling-teams001.jp	azure_tenant	(a-record, affiliate, azure-tenant, cloud-azure, distance-1, subdomain)
[DNS_NAME]          	n200128793.direct-calling-teams001.jp	azure_tenant	(a-record, affiliate, azure-tenant, cloud-azure, distance-1, subdomain)
[DNS_NAME]          	o365.asojuku.ac.jp	azure_tenant	(azure-tenant, in-scope, mx-record, subdomain, txt-record)
[DNS_NAME]          	st.asojuku.ac.jp	azure_tenant	(azure-tenant, in-scope, mx-record, subdomain, txt-record)
[DNS_NAME]          	tracking.asojuku.ac.jp	subdomaincenter	(a-record, cloud-amazon, cname-record, in-scope, subdomain)
[DNS_NAME]          	entry-anc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	st-asojuku-ac-jp.mail.protection.outlook.com	MX	(a-record, affiliate, distance-1, subdomain)
[DNS_NAME]          	entry-abkc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-arc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	apc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	apc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amfc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amfc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	asovpn.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	asovpn.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entryform.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entryform.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	hs.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	o365-asojuku-ac-jp.mail.protection.outlook.com	MX	(a-record, affiliate, distance-1, subdomain)
[DNS_NAME]          	aadc-d.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abcc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abcc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	dneo.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amtc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apfc.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	mail.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	mail.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	aadc-d.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	recruit.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	hs.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	www.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abkc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apfc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	international.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	gate.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	lmsdk.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apkc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	lmsdk.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-acet.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-apc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anct.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	recruit.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amtc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	www.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-anct.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	gate.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-acet.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	abcc-gw.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-aftc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	vod.asojuku.ac.jp	hackertarget	(a-record, in-scope, subdomain)
[DNS_NAME]          	vod.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-aadc.asojuku.ac.jp	subdomaincenter	(a-record, in-scope, subdomain)
[ASN]               	{"asn": "4713", "country": "", "description": "", "name": "", "subnet": "210.190.0.0/16"}	asn	(distance-1)
[DNS_NAME]          	dneo.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	asovpn.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-amfc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
[DNS_NAME]          	entry-abcc.asojuku.ac.jp	rapiddns	(a-record, in-scope, subdomain)
